filepath,filename,class_name,label,duplicated
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\265c.wav,265c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\266c.wav,266c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\267c.wav,267c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\268c.wav,268c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\269c.wav,269c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\270c.wav,270c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\271c.wav,271c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\272c.wav,272c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\273c.wav,273c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\274c.wav,274c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\275c.wav,275c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\276c.wav,276c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\277c.wav,277c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\278c.wav,278c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\279c.wav,279c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\280c.wav,280c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\281c.wav,281c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\282c.wav,282c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\283c.wav,283c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\284c.wav,284c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\285c.wav,285c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\286c.wav,286c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\287c.wav,287c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\288c.wav,288c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\289c.wav,289c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\290c.wav,290c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\291c.wav,291c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\292c.wav,292c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\293c.wav,293c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\294c.wav,294c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\295c.wav,295c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\296c.wav,296c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\297c.wav,297c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\298c.wav,298c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\299c.wav,299c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\300c.wav,300c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\301c.wav,301c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\302c.wav,302c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\303c.wav,303c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\304c.wav,304c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\305c.wav,305c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\306c.wav,306c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\307c.wav,307c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\308c.wav,308c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\309c.wav,309c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\310c.wav,310c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\311c.wav,311c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\312c.wav,312c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\313c.wav,313c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\314c.wav,314c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\315c.wav,315c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\316c.wav,316c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\317c.wav,317c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\318c.wav,318c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\319c.wav,319c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\320c.wav,320c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\321c.wav,321c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\322c.wav,322c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\323c.wav,323c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\324c.wav,324c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\325c.wav,325c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\326c.wav,326c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\327c.wav,327c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\328c.wav,328c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\329c.wav,329c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\330c.wav,330c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\331c.wav,331c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\332c.wav,332c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\333c.wav,333c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\334c.wav,334c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\335c.wav,335c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\336c.wav,336c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\337c.wav,337c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\338c.wav,338c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\339c.wav,339c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\340c.wav,340c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\341c.wav,341c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\342c.wav,342c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\343c.wav,343c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\344c.wav,344c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\345c.wav,345c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\346c.wav,346c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\347c.wav,347c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\348c.wav,348c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\349c.wav,349c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\350c.wav,350c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\351c.wav,351c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\352c.wav,352c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\353c.wav,353c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\354c.wav,354c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\355c.wav,355c.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti.wav,5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\79FF400A-97E2-4701-987D-C7C850D5523C-1430089487-1.0-f-48-ti.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089487-1.0-f-48-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti.wav,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti.wav,B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti.wav,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti.wav,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti.wav,C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\D4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti.wav,D4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti.wav,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav,ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109992978-1.7-m-26-ti.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109992978-1.7-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110016777-1.7-m-26-ti.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110016777-1.7-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\d2d67a70-dc24-46b2-99d8-c137f700848c-1436852581895-1.7-f-26-ti.wav,d2d67a70-dc24-46b2-99d8-c137f700848c-1436852581895-1.7-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti.wav,d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431616581736-1.7-m-04-ti.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431616581736-1.7-m-04-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti.wav,eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti.wav,tired,1,False
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\270c_copy1.wav,270c_copy1.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\248c_copy2.wav,248c_copy2.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\312c_copy3.wav,312c_copy3.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\304c_copy4.wav,304c_copy4.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\299c_copy5.wav,299c_copy5.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\277c_copy6.wav,277c_copy6.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\268c_copy7.wav,268c_copy7.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\264c_copy8.wav,264c_copy8.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\350c_copy9.wav,350c_copy9.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\250c_copy10.wav,250c_copy10.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\249c_copy11.wav,249c_copy11.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\265c_copy12.wav,265c_copy12.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\297c_copy13.wav,297c_copy13.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\301c_copy14.wav,301c_copy14.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti_copy15.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti_copy15.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\248c_copy16.wav,248c_copy16.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\292c_copy17.wav,292c_copy17.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\349c_copy18.wav,349c_copy18.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\298c_copy19.wav,298c_copy19.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti_copy20.wav,5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti_copy20.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\313c_copy21.wav,313c_copy21.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_copy22.wav,06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_copy22.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\282c_copy23.wav,282c_copy23.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\350c_copy24.wav,350c_copy24.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\329c_copy25.wav,329c_copy25.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\313c_copy26.wav,313c_copy26.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\281c_copy27.wav,281c_copy27.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\297c_copy28.wav,297c_copy28.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\328c_copy29.wav,328c_copy29.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\268c_copy30.wav,268c_copy30.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\265c_copy31.wav,265c_copy31.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\339c_copy32.wav,339c_copy32.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\266c_copy33.wav,266c_copy33.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\333c_copy34.wav,333c_copy34.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\330c_copy35.wav,330c_copy35.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\309c_copy36.wav,309c_copy36.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\253c_copy37.wav,253c_copy37.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_copy38.wav,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_copy38.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\273c_copy39.wav,273c_copy39.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\338c_copy40.wav,338c_copy40.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\262c_copy41.wav,262c_copy41.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\317c_copy42.wav,317c_copy42.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\334c_copy43.wav,334c_copy43.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\291c_copy44.wav,291c_copy44.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\259c_copy45.wav,259c_copy45.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\253c_copy46.wav,253c_copy46.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\300c_copy47.wav,300c_copy47.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\316c_copy48.wav,316c_copy48.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\262c_copy49.wav,262c_copy49.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\301c_copy50.wav,301c_copy50.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\267c_copy51.wav,267c_copy51.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\339c_copy52.wav,339c_copy52.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\313c_copy53.wav,313c_copy53.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_copy54.wav,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_copy54.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\335c_copy55.wav,335c_copy55.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\283c_copy56.wav,283c_copy56.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\336c_copy57.wav,336c_copy57.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\332c_copy58.wav,332c_copy58.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\295c_copy59.wav,295c_copy59.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\310c_copy60.wav,310c_copy60.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\260c_copy61.wav,260c_copy61.wav,tired,1,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\tired\285c_copy62.wav,285c_copy62.wav,tired,1,True
